,text,sentiment
5642,"Well, it turns out that my child is already over-motivated and all the summer vacation work is over. Apparently it seems that I ended it with a school child. But here's the problem. I have supplementary classes for a few days during the summer vacation, but I just realized that this drill seems to be done there... I didn't realize it because it wasn't written anywhere that it shouldn't be done first.",neutral
5643,"Aah... It's too pitiful to be scolded for overdoing it, and I'm sorry for my parent's lack of management. Or write it in the contact book. .",negative
5644,"Up until now, I had a boss I could rely on, so I was able to finish work at a certain point and take a rest or leave early. However, the situation changed with the transfer, and I came to the idea that although I could take time off, it was my responsibility, so I had to do everything myself, and the people around me didn't know about it. That's true, but I realized that he's been spoiled a lot until now.",negative
5645,"How grateful I am for its existence. You only realize what's important when you lose it. Thanks to my boss, I've been able to keep going. When the time comes for him to quit, he will definitely thank you in person. he will cry",positive
5646,"And someday, when I become someone's boss, I decide to return the favor.",positive
5647,"However, the juniors who were educated by that boss were very worried about today's situation and suggested alternative plans by themselves. It makes me cry. Even though single men are not interested in the physical condition of other people's children, I was surprised to hear them politely. Working moms are comfortable working in an environment within a radius of 2m! !",positive
5648,"I'm a genius, so even if I overslept and woke up at 6:30, I'd still make a bento lunch, wake up my two kids and have them eat breakfast, take care of getting dressed until they left, pick up and drop off nursery school and school children, and commute past 8:00. Get on the train. Sharp! (It's really tough, and I can't help but yell and rush all over the place. I want to go home after another day.)",neutral
5649,"My younger child, who had a fever, said he wanted to eat tonkatsu. I want to eat freshly fried tonkatsu from a butcher. But it doesn't seem to be near me.",negative
5650,"I take pride in being fairly early in the morning, but still it takes me 20 minutes for lunch related things. It's frustrating. I still need to study!",neutral
5651,"Even though it's the third day of summer vacation, I can't maintain my human form unless I take throat medicine, nose medicine, headache medicine, and an energy drink.",negative
5652,"I'm not categorizing working moms or nursery schools, but I'm completely talking about myself, but maybe because I've spent nearly 12 hours a day at nursery schools, I'm not used to spending long hours with my children. I'm not accustomed to waiting for something I can't do, and I've always focused on efficiency, so I spend my time in what at first glance seems like a waste of time.",negative
5653,"But in fact, I think that children have grown up by slowly spending time and accumulating things that seem to be useless at first glance. I have a slight regret that I have come this far without adjusting to that time axis. As a way to spend my life rather than a child.",negative
