,text,sentiment
6240,"A DQN group of summer festivals that were often retweeted on Twitter. Actually, I know that they are my acquaintances and their friends,
This feeling is indescribable.",negative
6241,"I thought I'd like to go to Disney with my boyfriend someday, but no. Unwilling to go,,",negative
6242,where is my motivation,negative
6243,"Deb, don't eat hamburgers in a place like this, it stinks",negative
6244,"The conversation of the ladies behind me is amazing
In the story that I will talk about in such a place from the daytime, (;´・ω・`)",negative
6245,"Miss Arika! !
Miss Arika wants to hear it! !",positive
6246,"Let's celebrate Lantis!
Enjoy! _(_____)_",positive
6247,"Arika was wonderful (*´▽`*)
The collaboration with Yui was also good (*_︶_*). .:*♡",positive
6248,"do you think you're cute? Do you think it's fashionable?
It's funny to see w",negative
6249,"Couple encounter rate in the cafeteria......
Explode the rear charge _( *`Д´*)_",negative
6250,"Kind to new
I guess it's for attracting customers, but it's a bit for people who have been doing it for a long time.",negative
6251,"When I bought a train + bus card, it was always a picture of an animal or something, but it was written by a cute girl, so I was fascinated.",positive
6252,"Seriously DQN
Even if the station staff tells me to get off the train, I have to get off.
Don't trains have a blacklist or ban system? I wish I had.",negative
6253,NEET or freeter is fine.,neutral
6254,"I don't know
It's hard every day
I never want to get a job.",negative
6255,"The typhoon canceled the fun, and the high fever and anemia came at the same time, and I collapsed.",negative
6256,I hate the countryside,negative
6257,"If you think it's too many, it's Obon, isn't it?",neutral
6258,I wonder if my great grandma won't come back (´・ω・｀),neutral
6259,"If you drink 7.8 glasses of beer from a mug when you're feeling sick because you want to sleep, you'll get drunk.It's Mt. Ww",negative
6260,"I've been reading a lot of romance novels lately.
While I was reading it, I felt my heart pounding, and after I finished reading it, I was attacked by a sense of emptiness.
Akanwa,,,",negative
6261,"I'm sick〜〜_(-ω-`_)⌒)_
I want to ask myself what I've been thinking since early morning",negative
6262,"The previous child is carrying Bebe and Charlotte (the witch of sweets) from Madoka Magica on her back!
It doesn't look like anime, it's super cute! !",positive
6263,"why?
I don't even remember my name",negative
6264,"Come to think of it, there are a lot of people like this around me (^ω^;) lol",neutral
6265,I don't understand because I think too much,negative
6266,I can't get my head around it,negative
6267,"A girlfriend who tries to borrow a horror movie with sparkling eyes and a boyfriend who desperately tries to stop it and proceed with a Disney movie.
""It's okay if you get a little scared..."" My boyfriend smiles (laughs)",positive
6268,"I'm not good at calling, emailing, or using LINE.
I can't understand the other person's feelings, and I can make myself better and deceive myself by meeting.",negative
6269,that? Was there such a thing?,neutral
6270,"I don't think so
Haven't you noticed
I just wanted to warn you",negative
6271,I don't know if it's pure or not,negative
6272,I think most people who can see that sort of thing grew up in an environment close to temples and shrines. I wonder if it's related? heredity? Or is there some kind of mind control?,neutral
6273,"HARD is more difficult than EXPERT super difficulty,,
I can't do a full control (´×ω×`)",negative
6274,"A molester on a crowded train during rush hour.
You know very well the level where you can't sue (#^ω^)",negative
6275,"I want to go to the CLAMP original art exhibition! (__ _ω_ )____♡
I love CLAMP! !
Goods are so cute! (♡∀♡)",positive
6276,"Oh my God! ! !
Anisama tension is rising! ! !",positive
6277,"Do you enjoy chatting with juniors?
Impossible impossible, too difficult _(-ω-`_)⌒)_",negative
6278,"fool! Idiot!
Too reckless!",negative
6279,"Hobbies and what should I talk about with Awanko?
""Isn't the weather nice today?""
.......Conversation continues(っ・д・)三⊃)゜３゜)'∴:.",negative
6280,"I tried to pretend to be a girl, like a cafe girl, but I can't keep up with what's going on around me...",negative
6281,It's just a shameful play,negative
6282,"Whoa! ! Animated! What's going on?
I wonder if I'll do another app (((о(*°▽°*)ο)))",positive
6283,"Kyo Mafu! !
I was thinking of waiting for the announcement of one more event, but I applied for stage participation until yesterday (´;ω;`)
The worst.゜(゜_ω_゜)゜.",negative
6284,I can't sleep I can't do it,negative
6285,"Wow( °_° )
Twitter hijacked ww
Well, it's fine because it's a waste of dirt, but w",neutral
6286,"90's anime and dramas are making a comeback.
While I'm happy, I'm shocked that it's been so long and I wonder if it's already that age...",neutral
6287,The skipping rope EX of Sukufesu is much more difficult than the super difficult song for me...,negative
6288,"I'm bored--I'm too bored to do anything! !
I thought,
There is anime! !
I haven't watched anime for over two months because I've been busy
I forgot about anime _( _´ω`)_",positive
6289,"Wait a minute!
I didn't check the autumn anime, so I didn't know, but my favorite gal game (eroge?) will be made into an anime! !",positive
6290,"Kyomaf waiting line around the venue,,",neutral
6291,Why do you oversleep today only (_ω_`),negative
6292,"There are more people than last year, right? ?
I'm late every year and it's about the same time every year, and I feel like the queue is getting further back every year.",negative
6293,"As expected, it was closer to go from the opposite direction w
People who went straight to the front would have to go around (´-`). oO()",negative
6294,"I'm getting behind more and more every year
No more _(-ω-`_)⌒)_",negative
6295,"Let's go before the first train next year,,,",neutral
6296,I hate fat palms with tattered skin and hair! !,negative
6297,"Huh, are you selling tickets while lining up this year?",neutral
6298,"I'm wandering around all the time
If you ask someone to wait in line, at least remember the face of the person who asked",negative
6299,"The first time I arrived earlier than the operation,",negative
6300,Homuhomu's backpack is cute (*n´ω`n*),positive
6301,"Even if you're usually stuck at home, let's take a bath on the day we go out",negative
6302,"Go to the booth, go to the basement, go to the event,,
Will you make it in time? ,, it's not in time",negative
6303,"3rd place in customer favorability! What is it, Bimyo",negative
6304,want to split,neutral
6305,"Bring someone with you next year.
You can't go around the stage, product sales, and booths alone.
Efficient,",negative
6306,"white! Hosso! Tobacco though it's cute
It suits you (´-ω-｀)",negative
6307,"You can't go in the open and flow to the booth, right?",neutral
6308,"The tail end of the shaft,",negative
6309,"I thought about it last year, but it's becoming a mere product sales year after year, isn't it?",negative
6310,"Kyomaf, you haven't entered everyone yet ( °_° )
Does that mean there will be more people in the future?",negative
6311,"Let's make the venue bigger
Too crowded (´;ω;`)",negative
6312,"merchandising queue
I should have bought them together earlier (´;ω;`)",negative
6313,"Rotten girls flocking to the gacha shop,,,",neutral
6314,You can clearly see the difference in how men and women spend their money.,neutral
6315,"all comp,
How much money do you spend",negative
6316,"Don't fan yourself with the fat fan next to you!
It's cold here",negative
6317,"Open Stage Otoko Shikaoran, Tsura.....",negative
6318,Today the bot will react profusely w,positive
6319,"If the light is OK, I should have brought it! (;_;)",negative
6320,"Standing front!
Secure a great place! _(_____)_",positive
6321,"I haven't heard about the deadline for the CLAMP original art exhibition! ! !
I should have gone earlier then! I'm kidding! !",negative
6322,"LIVE was fun (*´ω`*)
It was so cute! ((o(.>ω<.)o))",positive
6323,"Are there still sales left for the CLAMP original art exhibition?
on behalf of someone",neutral
6324,"I wish I could have come two days in a row like last year and the year before, without getting a part-time job tomorrow.",negative
6325,"Can I come with a ticket on the day after I finish my part-time job?
It's impossible, it's over",negative
6326,"I come here mainly for the exhibition booth every year, but this year it took me 8 hours and I only saw the exhibition booth for about 5 minutes...",negative
6327,"Aunt Lolita was cute
Even when I'm old, I want to wear cute clothes like that!",positive
6328,I definitely bought it because I couldn't buy it at the original art exhibition! !,positive
6329,I love CLAMP! !,positive
6330,There's no Anikapu limited edition (´・ω・｀),negative
6331,"Gals can wear light clothes, so I prefer summer
As a lolita, I prefer winter.",neutral
6332,"I might have gotten this drunk for the first time in front of anyone other than myself (laughs)
It's dangerous (laughs)",neutral
6333,"The store clerk was so cuteー(*´ _ `*)♡
The bra that can be seen through the bare legs and the T-shirt
I can't stand it anymore _(*´﹃｀*_)",positive
